node_id,attribute,value,k,group_fairness_score
1809, gender,0,4,-0.25
1809, gender,1,1,0.5
1809, gender,1,2,0.5
1809, gender,1,3,0.16666666666666669
1809, gender,1,4,0.25
1810, gender,0,1,-0.5
1810, gender,0,2,0.0
1810, gender,0,3,-0.16666666666666663
1810, gender,0,4,-0.25
1810, gender,1,1,0.5
1810, gender,1,2,0.0
1810, gender,1,3,0.16666666666666669
1810, gender,1,4,0.25
1811, gender,0,1,-0.5
1811, gender,0,2,0.0
1811, gender,0,3,0.16666666666666669
1811, gender,0,4,0.25
1811, gender,1,1,0.5
1811, gender,1,2,0.0
1811, gender,1,3,-0.16666666666666663
1811, gender,1,4,-0.25
1812, gender,0,1,0.5
1812, gender,0,2,0.0
1812, gender,0,3,0.16666666666666669
1812, gender,0,4,0.0
1812, gender,1,1,-0.5
1812, gender,1,2,0.0
1812, gender,1,3,-0.16666666666666663
1812, gender,1,4,0.0
1813, gender,0,1,-0.5
1813, gender,0,2,-0.5
1813, gender,0,3,-0.16666666666666663
1813, gender,0,4,-0.25
1813, gender,1,1,0.5
1813, gender,1,2,0.5
1813, gender,1,3,0.16666666666666669
1813, gender,1,4,0.25
1814, gender,0,1,0.5
1814, gender,0,2,0.5
1814, gender,0,3,0.5
1814, gender,0,4,0.5
1814, gender,1,1,-0.5
1814, gender,1,2,-0.5
1814, gender,1,3,-0.5
1814, gender,1,4,-0.5
1815, gender,0,1,0.5
1815, gender,0,2,0.0
1815, gender,0,3,-0.16666666666666663
1815, gender,0,4,0.0
1815, gender,1,1,-0.5
1815, gender,1,2,0.0
1815, gender,1,3,0.16666666666666669
1815, gender,1,4,0.0
1816, gender,0,1,-0.5
1816, gender,0,2,0.0
1816, gender,0,3,0.16666666666666669
1816, gender,0,4,0.0
1816, gender,1,1,0.5
1816, gender,1,2,0.0
1816, gender,1,3,-0.16666666666666663
1816, gender,1,4,0.0
1817, gender,0,1,-0.5
1817, gender,0,2,-0.5
1817, gender,0,3,-0.5
1817, gender,0,4,-0.5
1817, gender,1,1,0.5
1817, gender,1,2,0.5
1817, gender,1,3,0.5
1817, gender,1,4,0.5
1818, gender,0,1,-0.5
1818, gender,0,2,0.0
1818, gender,0,3,0.16666666666666669
1818, gender,0,4,0.0
1818, gender,1,1,0.5
1818, gender,1,2,0.0
1818, gender,1,3,-0.16666666666666663
1818, gender,1,4,0.0
1819, gender,0,1,0.5
1819, gender,0,2,0.5
1819, gender,0,3,0.16666666666666669
1819, gender,0,4,0.0
1819, gender,1,1,-0.5
1819, gender,1,2,-0.5
1819, gender,1,3,-0.16666666666666663
1819, gender,1,4,0.0
1820, gender,0,1,-0.5
1820, gender,0,2,-0.5
1820, gender,0,3,-0.5
1820, gender,0,4,-0.5
1820, gender,1,1,0.5
1820, gender,1,2,0.5
1820, gender,1,3,0.5
1820, gender,1,4,0.5
1821, gender,0,1,0.5
1821, gender,0,2,0.5
1821, gender,0,3,0.5
1821, gender,0,4,0.25
1821, gender,1,1,-0.5
1821, gender,1,2,-0.5
1821, gender,1,3,-0.5
1821, gender,1,4,-0.25
1822, gender,0,1,0.5
1822, gender,0,2,0.0
1822, gender,0,3,-0.16666666666666663
1822, gender,0,4,-0.25
1822, gender,1,1,-0.5
1822, gender,1,2,0.0
1822, gender,1,3,0.16666666666666669
1822, gender,1,4,0.25
1823, gender,0,1,-0.5
1823, gender,0,2,0.0
1823, gender,0,3,-0.16666666666666663
1823, gender,0,4,-0.25
1823, gender,1,1,0.5
1823, gender,1,2,0.0
1823, gender,1,3,0.16666666666666669
1823, gender,1,4,0.25
1824, gender,0,1,-0.5
1824, gender,0,2,-0.5
1824, gender,0,3,-0.5
1824, gender,0,4,-0.25
1824, gender,1,1,0.5
1824, gender,1,2,0.5
1824, gender,1,3,0.5
1824, gender,1,4,0.25
1825, gender,0,1,0.5
1825, gender,0,2,0.0
1825, gender,0,3,-0.16666666666666663
1825, gender,0,4,-0.25
1825, gender,1,1,-0.5
1825, gender,1,2,0.0
1825, gender,1,3,0.16666666666666669
1825, gender,1,4,0.25
1826, gender,0,1,-0.5
1826, gender,0,2,-0.5
1826, gender,0,3,-0.5
1826, gender,0,4,-0.25
1826, gender,1,1,0.5
1826, gender,1,2,0.5
1826, gender,1,3,0.5
1826, gender,1,4,0.25
1827, gender,0,1,-0.5
1827, gender,0,2,0.0
1827, gender,0,3,0.16666666666666669
1827, gender,0,4,0.0
1827, gender,1,1,0.5
1827, gender,1,2,0.0
1827, gender,1,3,-0.16666666666666663
1827, gender,1,4,0.0
1828, gender,0,1,-0.5
1828, gender,0,2,0.0
1828, gender,0,3,-0.16666666666666663
1828, gender,0,4,-0.25
1828, gender,1,1,0.5
1828, gender,1,2,0.0
1828, gender,1,3,0.16666666666666669
1828, gender,1,4,0.25
1829, gender,0,1,-0.5
1829, gender,0,2,0.0
1829, gender,0,3,-0.16666666666666663
1829, gender,0,4,0.0
1829, gender,1,1,0.5
1829, gender,1,2,0.0
1829, gender,1,3,0.16666666666666669
1829, gender,1,4,0.0
1830, gender,0,1,-0.5
1830, gender,0,2,0.0
1830, gender,0,3,-0.16666666666666663
1830, gender,0,4,-0.25
1830, gender,1,1,0.5
1830, gender,1,2,0.0
1830, gender,1,3,0.16666666666666669
1830, gender,1,4,0.25
1831, gender,0,1,-0.5
1831, gender,0,2,0.0
1831, gender,0,3,-0.16666666666666663
1831, gender,0,4,0.0
1831, gender,1,1,0.5
1831, gender,1,2,0.0
1831, gender,1,3,0.16666666666666669
1831, gender,1,4,0.0
1832, gender,0,1,-0.5
1832, gender,0,2,0.0
1832, gender,0,3,-0.16666666666666663
1832, gender,0,4,0.0
1832, gender,1,1,0.5
1832, gender,1,2,0.0
1832, gender,1,3,0.16666666666666669
1832, gender,1,4,0.0
1833, gender,0,1,-0.5
1833, gender,0,2,0.0
1833, gender,0,3,0.16666666666666669
1833, gender,0,4,0.0
1833, gender,1,1,0.5
1833, gender,1,2,0.0
1833, gender,1,3,-0.16666666666666663
1833, gender,1,4,0.0
1834, gender,0,1,-0.5
1834, gender,0,2,-0.5
1834, gender,0,3,-0.16666666666666663
1834, gender,0,4,-0.25
1834, gender,1,1,0.5
1834, gender,1,2,0.5
1834, gender,1,3,0.16666666666666669
1834, gender,1,4,0.25
1835, gender,0,1,-0.5
1835, gender,0,2,-0.5
1835, gender,0,3,-0.5
1835, gender,0,4,-0.25
1835, gender,1,1,0.5
1835, gender,1,2,0.5
1835, gender,1,3,0.5
1835, gender,1,4,0.25
1836, gender,0,1,-0.5
1836, gender,0,2,-0.5
1836, gender,0,3,-0.16666666666666663
1836, gender,0,4,-0.25
1836, gender,1,1,0.5
1836, gender,1,2,0.5
1836, gender,1,3,0.16666666666666669
1836, gender,1,4,0.25
1837, gender,0,1,-0.5
1837, gender,0,2,-0.5
1837, gender,0,3,-0.16666666666666663
1837, gender,0,4,-0.25
1837, gender,1,1,0.5
1837, gender,1,2,0.5
1837, gender,1,3,0.16666666666666669
1837, gender,1,4,0.25
1838, gender,0,1,-0.5
1838, gender,0,2,-0.5
1838, gender,0,3,-0.16666666666666663
1838, gender,0,4,0.0
1838, gender,1,1,0.5
1838, gender,1,2,0.5
1838, gender,1,3,0.16666666666666669
1838, gender,1,4,0.0
1839, gender,0,1,-0.5
1839, gender,0,2,-0.5
1839, gender,0,3,-0.5
1839, gender,0,4,-0.25
1839, gender,1,1,0.5
1839, gender,1,2,0.5
1839, gender,1,3,0.5
1839, gender,1,4,0.25
1840, gender,0,1,-0.5
1840, gender,0,2,-0.5
1840, gender,0,3,-0.16666666666666663
1840, gender,0,4,-0.25
1840, gender,1,1,0.5
1840, gender,1,2,0.5
1840, gender,1,3,0.16666666666666669
1840, gender,1,4,0.25
1841, gender,0,1,-0.5
1841, gender,0,2,0.0
1841, gender,0,3,-0.16666666666666663
1841, gender,0,4,-0.25
1841, gender,1,1,0.5
1841, gender,1,2,0.0
1841, gender,1,3,0.16666666666666669
1841, gender,1,4,0.25
1842, gender,0,1,-0.5
1842, gender,0,2,-0.5
1842, gender,0,3,-0.16666666666666663
1842, gender,0,4,0.0
1842, gender,1,1,0.5
1842, gender,1,2,0.5
1842, gender,1,3,0.16666666666666669
1842, gender,1,4,0.0
1843, gender,0,1,-0.5
1843, gender,0,2,0.0
1843, gender,0,3,0.16666666666666669
1843, gender,0,4,0.0
1843, gender,1,1,0.5
1843, gender,1,2,0.0
1843, gender,1,3,-0.16666666666666663
1843, gender,1,4,0.0
1844, gender,0,1,-0.5
1844, gender,0,2,-0.5
1844, gender,0,3,-0.16666666666666663
1844, gender,0,4,-0.25
1844, gender,1,1,0.5
1844, gender,1,2,0.5
1844, gender,1,3,0.16666666666666669
1844, gender,1,4,0.25
1845, gender,0,1,0.5
1845, gender,0,2,0.0
1845, gender,0,3,-0.16666666666666663
1845, gender,0,4,0.0
1845, gender,1,1,-0.5
1845, gender,1,2,0.0
1845, gender,1,3,0.16666666666666669
1845, gender,1,4,0.0
1846, gender,0,1,-0.5
1846, gender,0,2,-0.5
1846, gender,0,3,-0.5
1846, gender,0,4,-0.5
1846, gender,1,1,0.5
1846, gender,1,2,0.5
1846, gender,1,3,0.5
1846, gender,1,4,0.5
1847, gender,0,1,-0.5
1847, gender,0,2,-0.5
1847, gender,0,3,-0.16666666666666663
1847, gender,0,4,-0.25
1847, gender,1,1,0.5
1847, gender,1,2,0.5
1847, gender,1,3,0.16666666666666669
1847, gender,1,4,0.25
1848, gender,0,1,-0.5
1848, gender,0,2,-0.5
1848, gender,0,3,-0.16666666666666663
1848, gender,0,4,0.0
1848, gender,1,1,0.5
1848, gender,1,2,0.5
1848, gender,1,3,0.16666666666666669
1848, gender,1,4,0.0
1849, gender,0,1,-0.5
1849, gender,0,2,0.0
1849, gender,0,3,-0.16666666666666663
1849, gender,0,4,-0.25
1849, gender,1,1,0.5
1849, gender,1,2,0.0
1849, gender,1,3,0.16666666666666669
1849, gender,1,4,0.25
1850, gender,0,1,-0.5
1850, gender,0,2,0.0
1850, gender,0,3,-0.16666666666666663
1850, gender,0,4,0.0
1850, gender,1,1,0.5
1850, gender,1,2,0.0
1850, gender,1,3,0.16666666666666669
1850, gender,1,4,0.0
1851, gender,0,1,0.5
1851, gender,0,2,0.5
1851, gender,0,3,0.16666666666666669
1851, gender,0,4,0.25
1851, gender,1,1,-0.5
1851, gender,1,2,-0.5
1851, gender,1,3,-0.16666666666666663
1851, gender,1,4,-0.25
1852, gender,0,1,-0.5
1852, gender,0,2,-0.5
1852, gender,0,3,-0.16666666666666663
1852, gender,0,4,-0.25
1852, gender,1,1,0.5
1852, gender,1,2,0.5
1852, gender,1,3,0.16666666666666669
1852, gender,1,4,0.25
1853, gender,0,1,-0.5
1853, gender,0,2,-0.5
1853, gender,0,3,-0.16666666666666663
1853, gender,0,4,0.0
1853, gender,1,1,0.5
1853, gender,1,2,0.5
1853, gender,1,3,0.16666666666666669
1853, gender,1,4,0.0
1854, gender,0,1,-0.5
1854, gender,0,2,-0.5
1854, gender,0,3,-0.5
1854, gender,0,4,-0.25
1854, gender,1,1,0.5
1854, gender,1,2,0.5
1854, gender,1,3,0.5
1854, gender,1,4,0.25
1855, gender,0,1,-0.5
1855, gender,0,2,0.0
1855, gender,0,3,-0.16666666666666663
1855, gender,0,4,0.0
1855, gender,1,1,0.5
1855, gender,1,2,0.0
1855, gender,1,3,0.16666666666666669
1855, gender,1,4,0.0
1856, gender,0,1,0.5
1856, gender,0,2,0.0
1856, gender,0,3,-0.16666666666666663
1856, gender,0,4,-0.25
1856, gender,1,1,-0.5
1856, gender,1,2,0.0
1856, gender,1,3,0.16666666666666669
1856, gender,1,4,0.25
1857, gender,0,1,-0.5
1857, gender,0,2,-0.5
1857, gender,0,3,-0.5
1857, gender,0,4,-0.25
1857, gender,1,1,0.5
1857, gender,1,2,0.5
1857, gender,1,3,0.5
1857, gender,1,4,0.25
1858, gender,0,1,0.5
1858, gender,0,2,0.0
1858, gender,0,3,-0.16666666666666663
1858, gender,0,4,0.0
1858, gender,1,1,-0.5
1858, gender,1,2,0.0
1858, gender,1,3,0.16666666666666669
1858, gender,1,4,0.0
1859, gender,0,1,-0.5
1859, gender,0,2,-0.5
1859, gender,0,3,-0.16666666666666663
1859, gender,0,4,-0.25
1859, gender,1,1,0.5
1859, gender,1,2,0.5
1859, gender,1,3,0.16666666666666669
1859, gender,1,4,0.25
1860, gender,0,1,-0.5
1860, gender,0,2,0.0
1860, gender,0,3,-0.16666666666666663
1860, gender,0,4,0.0
1860, gender,1,1,0.5
1860, gender,1,2,0.0
1860, gender,1,3,0.16666666666666669
1860, gender,1,4,0.0
1861, gender,0,1,-0.5
1861, gender,0,2,0.0
1861, gender,0,3,0.16666666666666669
1861, gender,0,4,0.0
1861, gender,1,1,0.5
1861, gender,1,2,0.0
1861, gender,1,3,-0.16666666666666663
1861, gender,1,4,0.0
1862, gender,0,1,-0.5
1862, gender,0,2,0.0
1862, gender,0,3,-0.16666666666666663
1862, gender,0,4,-0.25
1862, gender,1,1,0.5
1862, gender,1,2,0.0
1862, gender,1,3,0.16666666666666669
1862, gender,1,4,0.25
1863, gender,0,1,0.5
1863, gender,0,2,0.0
1863, gender,0,3,0.16666666666666669
1863, gender,0,4,0.0
1863, gender,1,1,-0.5
1863, gender,1,2,0.0
1863, gender,1,3,-0.16666666666666663
1863, gender,1,4,0.0
1864, gender,0,1,0.5
1864, gender,0,2,0.0
1864, gender,0,3,-0.16666666666666663
1864, gender,0,4,-0.25
1864, gender,1,1,-0.5
1864, gender,1,2,0.0
1864, gender,1,3,0.16666666666666669
1864, gender,1,4,0.25
1865, gender,0,1,-0.5
1865, gender,0,2,-0.5
1865, gender,0,3,-0.16666666666666663
1865, gender,0,4,-0.25
1865, gender,1,1,0.5
1865, gender,1,2,0.5
1865, gender,1,3,0.16666666666666669
1865, gender,1,4,0.25
1866, gender,0,1,-0.5
1866, gender,0,2,-0.5
1866, gender,0,3,-0.5
1866, gender,0,4,-0.5
1866, gender,1,1,0.5
1866, gender,1,2,0.5
1866, gender,1,3,0.5
1866, gender,1,4,0.5
1867, gender,0,1,-0.5
1867, gender,0,2,-0.5
1867, gender,0,3,-0.5
1867, gender,0,4,-0.25
1867, gender,1,1,0.5
1867, gender,1,2,0.5
1867, gender,1,3,0.5
1867, gender,1,4,0.25
1868, gender,0,1,0.5
1868, gender,0,2,0.0
1868, gender,0,3,-0.16666666666666663
1868, gender,0,4,-0.25
1868, gender,1,1,-0.5
1868, gender,1,2,0.0
1868, gender,1,3,0.16666666666666669
1868, gender,1,4,0.25
1869, gender,0,1,0.5
1869, gender,0,2,0.0
1869, gender,0,3,0.16666666666666669
1869, gender,0,4,0.0
1869, gender,1,1,-0.5
1869, gender,1,2,0.0
1869, gender,1,3,-0.16666666666666663
1869, gender,1,4,0.0
1870, gender,0,1,-0.5
1870, gender,0,2,-0.5
1870, gender,0,3,-0.16666666666666663
1870, gender,0,4,-0.25
1870, gender,1,1,0.5
1870, gender,1,2,0.5
1870, gender,1,3,0.16666666666666669
1870, gender,1,4,0.25
1871, gender,0,1,0.5
1871, gender,0,2,0.0
1871, gender,0,3,0.16666666666666669
1871, gender,0,4,0.0
1871, gender,1,1,-0.5
1871, gender,1,2,0.0
1871, gender,1,3,-0.16666666666666663
1871, gender,1,4,0.0
1872, gender,0,1,0.5
1872, gender,0,2,0.5
1872, gender,0,3,0.16666666666666669
1872, gender,0,4,0.0
1872, gender,1,1,-0.5
1872, gender,1,2,-0.5
1872, gender,1,3,-0.16666666666666663
1872, gender,1,4,0.0
1873, gender,0,1,-0.5
1873, gender,0,2,-0.5
1873, gender,0,3,-0.16666666666666663
1873, gender,0,4,-0.25
1873, gender,1,1,0.5
1873, gender,1,2,0.5
1873, gender,1,3,0.16666666666666669
1873, gender,1,4,0.25
1874, gender,0,1,-0.5
1874, gender,0,2,0.0
1874, gender,0,3,-0.16666666666666663
1874, gender,0,4,0.0
1874, gender,1,1,0.5
1874, gender,1,2,0.0
1874, gender,1,3,0.16666666666666669
1874, gender,1,4,0.0
1875, gender,0,1,-0.5
1875, gender,0,2,0.0
1875, gender,0,3,-0.16666666666666663
1875, gender,0,4,-0.25
1875, gender,1,1,0.5
1875, gender,1,2,0.0
1875, gender,1,3,0.16666666666666669
1875, gender,1,4,0.25
1876, gender,0,1,0.5
1876, gender,0,2,0.0
1876, gender,0,3,0.16666666666666669
1876, gender,0,4,0.25
1876, gender,1,1,-0.5
1876, gender,1,2,0.0
1876, gender,1,3,-0.16666666666666663
1876, gender,1,4,-0.25
1877, gender,0,1,-0.5
1877, gender,0,2,-0.5
1877, gender,0,3,-0.16666666666666663
1877, gender,0,4,-0.25
1877, gender,1,1,0.5
1877, gender,1,2,0.5
1877, gender,1,3,0.16666666666666669
1877, gender,1,4,0.25
1878, gender,0,1,-0.5
1878, gender,0,2,0.0
1878, gender,0,3,-0.16666666666666663
1878, gender,0,4,-0.25
1878, gender,1,1,0.5
1878, gender,1,2,0.0
1878, gender,1,3,0.16666666666666669
1878, gender,1,4,0.25
1879, gender,0,1,-0.5
1879, gender,0,2,0.0
1879, gender,0,3,0.16666666666666669
1879, gender,0,4,0.0
1879, gender,1,1,0.5
1879, gender,1,2,0.0
1879, gender,1,3,-0.16666666666666663
1879, gender,1,4,0.0
1880, gender,0,1,-0.5
1880, gender,0,2,-0.5
1880, gender,0,3,-0.16666666666666663
1880, gender,0,4,-0.25
1880, gender,1,1,0.5
1880, gender,1,2,0.5
1880, gender,1,3,0.16666666666666669
1880, gender,1,4,0.25
1881, gender,0,1,-0.5
1881, gender,0,2,-0.5
1881, gender,0,3,-0.5
1881, gender,0,4,-0.5
1881, gender,1,1,0.5
1881, gender,1,2,0.5
1881, gender,1,3,0.5
1881, gender,1,4,0.5
1882, gender,0,1,0.5
1882, gender,0,2,0.5
1882, gender,0,3,0.5
1882, gender,0,4,0.25
1882, gender,1,1,-0.5
1882, gender,1,2,-0.5
1882, gender,1,3,-0.5
1882, gender,1,4,-0.25
1883, gender,0,1,-0.5
1883, gender,0,2,-0.5
1883, gender,0,3,-0.5
1883, gender,0,4,-0.25
1883, gender,1,1,0.5
1883, gender,1,2,0.5
1883, gender,1,3,0.5
1883, gender,1,4,0.25
1884, gender,0,1,-0.5
1884, gender,0,2,-0.5
1884, gender,0,3,-0.5
1884, gender,0,4,-0.25
1884, gender,1,1,0.5
1884, gender,1,2,0.5
1884, gender,1,3,0.5
1884, gender,1,4,0.25
1885, gender,0,1,-0.5
1885, gender,0,2,-0.5
1885, gender,0,3,-0.16666666666666663
1885, gender,0,4,-0.25
1885, gender,1,1,0.5
1885, gender,1,2,0.5
1885, gender,1,3,0.16666666666666669
1885, gender,1,4,0.25
1886, gender,0,1,-0.5
1886, gender,0,2,-0.5
1886, gender,0,3,-0.16666666666666663
1886, gender,0,4,-0.25
1886, gender,1,1,0.5
1886, gender,1,2,0.5
1886, gender,1,3,0.16666666666666669
1886, gender,1,4,0.25
1887, gender,0,1,-0.5
1887, gender,0,2,-0.5
1887, gender,0,3,-0.5
1887, gender,0,4,-0.5
1887, gender,1,1,0.5
1887, gender,1,2,0.5
1887, gender,1,3,0.5
1887, gender,1,4,0.5
1888, gender,0,1,-0.5
1888, gender,0,2,-0.5
1888, gender,0,3,-0.5
1888, gender,0,4,-0.25
1888, gender,1,1,0.5
1888, gender,1,2,0.5
1888, gender,1,3,0.5
1888, gender,1,4,0.25
1889, gender,0,1,-0.5
1889, gender,0,2,-0.5
1889, gender,0,3,-0.5
1889, gender,0,4,-0.25
1889, gender,1,1,0.5
1889, gender,1,2,0.5
1889, gender,1,3,0.5
1889, gender,1,4,0.25
1890, gender,0,1,-0.5
1890, gender,0,2,0.0
1890, gender,0,3,0.16666666666666669
1890, gender,0,4,0.0
1890, gender,1,1,0.5
1890, gender,1,2,0.0
1890, gender,1,3,-0.16666666666666663
1890, gender,1,4,0.0
1891, gender,0,1,-0.5
1891, gender,0,2,-0.5
1891, gender,0,3,-0.5
1891, gender,0,4,-0.5
1891, gender,1,1,0.5
1891, gender,1,2,0.5
1891, gender,1,3,0.5
1891, gender,1,4,0.5
1892, gender,0,1,0.5
1892, gender,0,2,0.5
1892, gender,0,3,0.16666666666666669
1892, gender,0,4,0.25
1892, gender,1,1,-0.5
1892, gender,1,2,-0.5
1892, gender,1,3,-0.16666666666666663
1892, gender,1,4,-0.25
1893, gender,0,1,-0.5
1893, gender,0,2,0.0
1893, gender,0,3,-0.16666666666666663
1893, gender,0,4,-0.25
1893, gender,1,1,0.5
1893, gender,1,2,0.0
1893, gender,1,3,0.16666666666666669
1893, gender,1,4,0.25
1894, gender,0,1,-0.5
1894, gender,0,2,0.0
1894, gender,0,3,-0.16666666666666663
1894, gender,0,4,-0.25
1894, gender,1,1,0.5
1894, gender,1,2,0.0
1894, gender,1,3,0.16666666666666669
1894, gender,1,4,0.25
1895, gender,0,1,-0.5
1895, gender,0,2,-0.5
1895, gender,0,3,-0.16666666666666663
1895, gender,0,4,-0.25
1895, gender,1,1,0.5
1895, gender,1,2,0.5
1895, gender,1,3,0.16666666666666669
1895, gender,1,4,0.25
1896, gender,0,1,-0.5
1896, gender,0,2,0.0
1896, gender,0,3,-0.16666666666666663
1896, gender,0,4,-0.25
1896, gender,1,1,0.5
1896, gender,1,2,0.0
1896, gender,1,3,0.16666666666666669
1896, gender,1,4,0.25
1897, gender,0,1,-0.5
1897, gender,0,2,-0.5
1897, gender,0,3,-0.16666666666666663
1897, gender,0,4,0.0
1897, gender,1,1,0.5
1897, gender,1,2,0.5
1897, gender,1,3,0.16666666666666669
1897, gender,1,4,0.0
1898, gender,0,1,-0.5
1898, gender,0,2,-0.5
1898, gender,0,3,-0.16666666666666663
1898, gender,0,4,-0.25
1898, gender,1,1,0.5
1898, gender,1,2,0.5
1898, gender,1,3,0.16666666666666669
1898, gender,1,4,0.25
1899, gender,0,1,-0.5
1899, gender,0,2,0.0
1899, gender,0,3,0.16666666666666669
1899, gender,0,4,0.25
1899, gender,1,1,0.5
1899, gender,1,2,0.0
1899, gender,1,3,-0.16666666666666663
1899, gender,1,4,-0.25
1900, gender,0,1,-0.5
1900, gender,0,2,0.0
1900, gender,0,3,-0.16666666666666663
1900, gender,0,4,-0.25
1900, gender,1,1,0.5
1900, gender,1,2,0.0
1900, gender,1,3,0.16666666666666669
1900, gender,1,4,0.25
1901, gender,0,1,-0.5
1901, gender,0,2,0.0
1901, gender,0,3,-0.16666666666666663
1901, gender,0,4,0.0
1901, gender,1,1,0.5
1901, gender,1,2,0.0
1901, gender,1,3,0.16666666666666669
1901, gender,1,4,0.0
1902, gender,0,1,-0.5
1902, gender,0,2,-0.5
1902, gender,0,3,-0.16666666666666663
1902, gender,0,4,-0.25
1902, gender,1,1,0.5
1902, gender,1,2,0.5
1902, gender,1,3,0.16666666666666669
1902, gender,1,4,0.25
1903, gender,0,1,-0.5
1903, gender,0,2,0.0
1903, gender,0,3,-0.16666666666666663
1903, gender,0,4,-0.25
1903, gender,1,1,0.5
1903, gender,1,2,0.0
1903, gender,1,3,0.16666666666666669
1903, gender,1,4,0.25
1904, gender,0,1,-0.5
1904, gender,0,2,0.0
1904, gender,0,3,-0.16666666666666663
1904, gender,0,4,0.0
1904, gender,1,1,0.5
1904, gender,1,2,0.0
1904, gender,1,3,0.16666666666666669
1904, gender,1,4,0.0
1905, gender,0,1,-0.5
1905, gender,0,2,-0.5
1905, gender,0,3,-0.5
1905, gender,0,4,-0.25
1905, gender,1,1,0.5
1905, gender,1,2,0.5
1905, gender,1,3,0.5
1905, gender,1,4,0.25
1906, gender,0,1,-0.5
1906, gender,0,2,-0.5
1906, gender,0,3,-0.16666666666666663
1906, gender,0,4,0.0
1906, gender,1,1,0.5
1906, gender,1,2,0.5
1906, gender,1,3,0.16666666666666669
1906, gender,1,4,0.0
1907, gender,0,1,-0.5
1907, gender,0,2,0.0
1907, gender,0,3,0.16666666666666669
1907, gender,0,4,0.0
1907, gender,1,1,0.5
1907, gender,1,2,0.0
1907, gender,1,3,-0.16666666666666663
1907, gender,1,4,0.0
1908, gender,0,1,-0.5
1908, gender,0,2,0.0
1908, gender,0,3,0.16666666666666669
1908, gender,0,4,0.0
1908, gender,1,1,0.5
1908, gender,1,2,0.0
1908, gender,1,3,-0.16666666666666663
1908, gender,1,4,0.0
1909, gender,0,1,-0.5
1909, gender,0,2,-0.5
1909, gender,0,3,-0.5
1909, gender,0,4,-0.25
1909, gender,1,1,0.5
1909, gender,1,2,0.5
1909, gender,1,3,0.5
1909, gender,1,4,0.25
1910, gender,0,1,-0.5
1910, gender,0,2,-0.5
1910, gender,0,3,-0.5
1910, gender,0,4,-0.5
1910, gender,1,1,0.5
1910, gender,1,2,0.5
1910, gender,1,3,0.5
1910, gender,1,4,0.5
1911, gender,0,1,0.5
1911, gender,0,2,0.0
1911, gender,0,3,0.16666666666666669
1911, gender,0,4,0.25
1911, gender,1,1,-0.5
1911, gender,1,2,0.0
1911, gender,1,3,-0.16666666666666663
1911, gender,1,4,-0.25
1912, gender,0,1,
1912, gender,0,2,
1912, gender,0,3,
1912, gender,0,4,
1912, gender,1,1,
1912, gender,1,2,
1912, gender,1,3,
1912, gender,1,4,
1913, gender,0,1,-0.5
1913, gender,0,2,-0.5
1913, gender,0,3,-0.5
1913, gender,0,4,-0.25
1913, gender,1,1,0.5
1913, gender,1,2,0.5
1913, gender,1,3,0.5
1913, gender,1,4,0.25
1914, gender,0,1,0.5
1914, gender,0,2,0.0
1914, gender,0,3,-0.16666666666666663
1914, gender,0,4,-0.25
1914, gender,1,1,-0.5
1914, gender,1,2,0.0
1914, gender,1,3,0.16666666666666669
1914, gender,1,4,0.25
1915, gender,0,1,0.5
1915, gender,0,2,0.0
1915, gender,0,3,-0.16666666666666663
1915, gender,0,4,-0.25
1915, gender,1,1,-0.5
1915, gender,1,2,0.0
1915, gender,1,3,0.16666666666666669
1915, gender,1,4,0.25
1916, gender,0,1,-0.5
1916, gender,0,2,-0.5
1916, gender,0,3,-0.5
1916, gender,0,4,-0.25
1916, gender,1,1,0.5
1916, gender,1,2,0.5
1916, gender,1,3,0.5
1916, gender,1,4,0.25
1917, gender,0,1,0.5
1917, gender,0,2,0.5
1917, gender,0,3,0.16666666666666669
1917, gender,0,4,0.25
1917, gender,1,1,-0.5
1917, gender,1,2,-0.5
1917, gender,1,3,-0.16666666666666663
1917, gender,1,4,-0.25
1918, gender,0,1,-0.5
1918, gender,0,2,-0.5
1918, gender,0,3,-0.5
1918, gender,0,4,-0.5
1918, gender,1,1,0.5
1918, gender,1,2,0.5
1918, gender,1,3,0.5
1918, gender,1,4,0.5
1919, gender,0,1,-0.5
1919, gender,0,2,0.0
1919, gender,0,3,-0.16666666666666663
1919, gender,0,4,-0.25
1919, gender,1,1,0.5
1919, gender,1,2,0.0
1919, gender,1,3,0.16666666666666669
1919, gender,1,4,0.25
1920, gender,0,1,-0.5
1920, gender,0,2,0.0
1920, gender,0,3,-0.16666666666666663
1920, gender,0,4,-0.25
1920, gender,1,1,0.5
1920, gender,1,2,0.0
1920, gender,1,3,0.16666666666666669
1920, gender,1,4,0.25
1921, gender,0,1,-0.5
1921, gender,0,2,-0.5
1921, gender,0,3,-0.16666666666666663
1921, gender,0,4,-0.25
1921, gender,1,1,0.5
1921, gender,1,2,0.5
1921, gender,1,3,0.16666666666666669
1921, gender,1,4,0.25
1922, gender,0,1,-0.5
1922, gender,0,2,-0.5
1922, gender,0,3,-0.5
1922, gender,0,4,-0.5
1922, gender,1,1,0.5
1922, gender,1,2,0.5
1922, gender,1,3,0.5
1922, gender,1,4,0.5
1923, gender,0,1,-0.5
1923, gender,0,2,-0.5
1923, gender,0,3,-0.16666666666666663
1923, gender,0,4,0.0
